PRODUCT_NO,KPRM,CUST_LOC_NO,LTA,RI_TYPE,RI_NONRI,RI_TIME,MIN,SOH,MAX_QTY,TAR_SSL,SUP_SSL,QTY_PICK,QTY_SNR,UID_STATUS,ORDNO,ITMNO,REQ_DATE,PERID0,PERID1 ,PERID2 ,PERID3 ,PERID4 ,PERID5 ,PERID6 ,PERID7 ,PERID8 ,PERID9 ,PERID10 ,PERID11 ,PERID12 ,PERID13 ,PERID14 ,PERID15 ,PERID16 ,PERID17 ,PERID18 ,PERID19 ,PERID20 ,PERID21 ,PERID22 ,PERID23 ,PERID24 ,PERID25 ,PERID26 ,PERID27 ,PERID28 ,PERID29 ,PERID30 ,PERID31 ,PERID32 ,PERID33 ,PERID34 ,PERID35 ,PERID36 
Product,Key Figure,Customer Loc.,,Replenishment Indicator,,,Minimum Safety Stock,,,,,Shippable Qty,Quantity,Medium Field Label,Order Document Number,Item Number,RequDlvryD,03/16/2018 - 12/08/2020,12/09/2020 - 12/13/2020,12/14/2020 - 12/20/2020,12/21/2020 - 12/27/2020,12/28/2020 - 01/03/2021,01/04/2021 - 01/10/2021,01/11/2021 - 01/17/2021,01/18/2021 - 01/24/2021,01/25/2021 - 01/31/2021,02/01/2021 - 02/07/2021,02/08/2021 - 02/14/2021,02/15/2021 - 02/21/2021,02/22/2021 - 02/28/2021,03/01/2021 - 03/07/2021,03/08/2021 - 03/14/2021,03/15/2021 - 03/21/2021,03/22/2021 - 03/28/2021,03/29/2021 - 04/04/2021,04/05/2021 - 04/11/2021,04/12/2021 - 04/18/2021,04/19/2021 - 04/25/2021,04/26/2021 - 05/02/2021,05/03/2021 - 05/09/2021,05/10/2021 - 05/16/2021,05/17/2021 - 05/23/2021,05/24/2021 - 05/30/2021,5/31/2021,06/01/2021 - 06/30/2021,07/01/2021 - 07/31/2021,08/01/2021 - 08/31/2021,09/01/2021 - 09/30/2021,10/01/2021 - 10/31/2021,11/01/2021 - 11/30/2021,12/01/2021 - 12/31/2021,01/01/2022 - 12/31/2022,01/01/2023 - 12/31/2023,01/01/2024 - 12/31/2024
,,,,,,,0,0,0,0,0,0,0,,H117214A,00860/1337,20230607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00860/1337,20230630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00860/1337,20230712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00860/1337,20230731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00860/1337,20230808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00860/1337,20230831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00860/1337,20230912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00860/1337,20231003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00860/1337,20231012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00860/1337,20231031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00860/1337,20231109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00860/1337,20231130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00860/1337,20231211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
823841-1,Planned,2701,N,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,31,34,29,24,33,46,495,772,395
823841-1,Firm,2710,N,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823841-1,Planned,2710,N,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823841-1,Firm,2760,Y,NA,NA,NA,0,0,0,0,0,0,21,,,,0,,,,,,,,13,,15,25,18,14,12,12,12,12,14,14,15,9,12,10,14,3,12,,16,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20210122,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20210205,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20210212,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20210212,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20210219,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20210219,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20210219,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20210226,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20210226,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20210305,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20210312,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20210319,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20210325,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20210331,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20210331,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20210409,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20210409,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20210416,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20210422,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20210428,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20210507,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20210514,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20210514,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20210521,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20210526,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20210602,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20210618,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20210702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20210716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20210730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20210806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20210820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20210903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20210917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20211001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20211015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20211028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20211103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20211110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20211119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20211126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20211203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20211216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20220105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20220121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20220204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20220218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20220304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20220311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20220318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20220325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20220401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20220414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20220428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20220513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20220527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20220603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20220617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20220701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20220715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20220729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20220812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20220826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20220909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20220923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20221007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20221021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20221027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20221123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20221222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20230124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20230221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20230324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20230421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20230524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20230623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20230724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20230824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20231123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20230922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20231024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,
,,,,,,,0,0,0,0,0,0,0,,H217214A,00010/1080,20240102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118
823841-1,Planned,2760,Y,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,86,51,56,88,81,37,978,939,"1,211"
825651-2,Firm,2702,N,NA,NA,NA,0,0,0,0,0,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00130/806,20210607,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00130/806,20210726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00130/806,20210920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00130/806,20211104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00130/806,20211215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00130/806,20220207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00130/806,20220601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00130/806,20220720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00130/806,20220830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00130/806,20221019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00130/806,20221212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00130/806,20230113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00130/806,20230315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00130/806,20230512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00130/806,20230614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00130/806,20230815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00130/806,20231013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00130/806,20231212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
825651-2,Planned,2702,N,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,2,12,14,14
825656-1,Firm,2702,N,NA,NA,NA,0,0,0,0,0,66,0,,,,0,,,,,,19,,3,22,,,,,,2,,9,4,,23,,,,,,,,26,13,18,39,9,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00870/1088,20210105,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00870/1088,20210105,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00870/1088,20210120,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00870/1088,20210127,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00870/1088,20210312,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00870/1088,20210322,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00870/1088,20210323,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00870/1088,20210330,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00870/1088,20210413,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00870/1088,20210602,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00870/1088,20210621,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00870/1088,20210720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00870/1088,20210803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00870/1088,20210914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00870/1088,20210929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00870/1088,20211025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00870/1088,20211112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00870/1088,20211209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00870/1088,20220119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00870/1088,20220222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00870/1088,20220302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00870/1088,20220420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00870/1088,20220505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00870/1088,20220609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00870/1088,20220707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00870/1088,20220801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00870/1088,20220902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00870/1088,20221003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00870/1088,20221031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00870/1088,20221207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00870/1088,20230110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00870/1088,20230207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00870/1088,20230310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00870/1088,20230406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00870/1088,20230509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00870/1088,20230609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00870/1088,20230710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00870/1088,20230810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00870/1088,20230908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00870/1088,20231010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00870/1088,20231107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,
825656-1,Planned,2702,N,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,26,172,124,12
825669-1,Firm,2702,N,NA,NA,NA,0,0,0,0,0,19,0,,,,0,,,,,,,,,,,4,,4,6,,,2,4,,,4,4,4,,,4,,39,24,4,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00880/1062,20210208,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00880/1062,20210224,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00880/1062,20210302,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00880/1062,20210323,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00880/1062,20210323,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00880/1062,20210330,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00880/1062,20210421,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,
